LINK_ID,AVG_DAILY_TOTAL_COUNT,MAX_DAILY_TRAFFIC,PERCENTILE
1071774,60.83606557377049,120,0.01
1071775,2.9345794392523366,6,0.00
1071776,2.2857142857142856,6,0.00
1071777,3.091743119266055,8,0.00
1071778,11.745901639344263,23,0.00
1071779,9.418803418803419,21,0.00
1071780,16.826446280991735,40,0.00
1071781,31.278688524590162,48,0.01
1071782,1.7083333333333333,4,0.00
1071783,1.911764705882353,5,0.00
1071784,32.76229508196721,51,0.01
1071785,61.721311475409834,119,0.01
1071786,4.172131147540983,11,0.00
1071787,2.609090909090909,8,0.00
1071788,3.017391304347826,8,0.00
1071789,2.128712871287129,5,0.00
1071790,3.0,7,0.00
1071791,3.0823529411764707,8,0.00
1071792,2.673076923076923,7,0.00
1071793,3.1981981981981984,7,0.00
1071794,1.8,6,0.00
1071795,1.4772727272727273,5,0.00
1071796,3.240740740740741,10,0.00
1071797,2.168421052631579,6,0.00
1071798,1.5671641791044777,4,0.00
1071801,1.2564102564102564,3,0.00
1071802,1.4,3,0.00
1071803,1.4102564102564104,3,0.00
1071804,1.4545454545454546,3,0.00
1071805,1.5769230769230769,6,0.00
1071806,1.1428571428571428,2,0.00
1071807,46.52459016393443,95,0.01
1071808,45.0,93,0.01
1071809,38.967213114754095,80,0.01
1071810,52.71311475409836,106,0.01
1071812,2.5288461538461537,6,0.00
1071813,2.19811320754717,5,0.00
1071814,2.450980392156863,5,0.00
1071816,2.5555555555555554,7,0.00
1071817,1.5076923076923077,9,0.00
1071818,1.21875,2,0.00
1071819,3.1160714285714284,12,0.00
1071820,2.489795918367347,8,0.00
1071821,1.0,1,0.00
1071822,1.0,1,0.00
1071824,1.2,2,0.00
1071825,1.0,1,0.00
1071826,3.878787878787879,6,0.00
1071827,1.9705882352941178,5,0.00
1071828,4.01980198019802,7,0.00
1071829,9.579831932773109,20,0.00
1071830,2.0,6,0.00
1071831,3.1531531531531534,8,0.00
1071832,2.52,6,0.00
1071833,2.888888888888889,7,0.00
1071834,3.0377358490566038,8,0.00
1071835,17.631147540983605,31,0.00
1071836,3.3620689655172415,9,0.00
1071837,6.336206896551724,13,0.00
1071838,2.6862745098039214,7,0.00
1071839,1.8333333333333333,5,0.00
1071841,5.731481481481482,13,0.00
1071842,2.4326923076923075,8,0.00
1071843,14.125,25,0.00
1071845,23.90983606557377,39,0.00
1071846,3.238532110091743,10,0.00
1071847,4.73109243697479,10,0.00
1071848,15.008264462809917,25,0.00
1071853,28.18032786885246,55,0.01
1071854,15.729508196721312,31,0.00
1071855,13.783333333333333,31,0.00
1071856,17.385245901639344,32,0.00
1071857,53.49180327868852,107,0.01
1071858,36.868852459016395,58,0.01
1071859,34.795081967213115,63,0.01
1071860,9.827586206896552,24,0.00
1071861,3.0476190476190474,7,0.00
1071862,4.919540229885057,16,0.00
1071863,5.968421052631579,20,0.00
1071864,2.858974358974359,7,0.00
1071868,2.488372093023256,8,0.00
1071869,1.8888888888888888,6,0.00
1071870,4.9655172413793105,13,0.00
1071871,12.991803278688524,27,0.00
1071872,5.3628318584070795,11,0.00
1071873,3.305084745762712,8,0.00
1071874,1.5555555555555556,5,0.00
1071875,4.793103448275862,12,0.00
1071876,19.89344262295082,34,0.00
1071877,13.581818181818182,26,0.00
1071878,7.065573770491803,18,0.00
1071879,2.7596153846153846,7,0.00
1071880,2.8773584905660377,8,0.00
1071881,4.19672131147541,9,0.00
1071882,2.9238095238095236,6,0.00
1071883,5.561904761904762,12,0.00
1071884,6.532786885245901,17,0.00
1071885,1.736842105263158,5,0.00
1071889,2.577319587628866,9,0.00
1071890,10.466666666666667,28,0.00
1071891,27.549180327868854,45,0.01
1071892,55.24590163934426,99,0.01
1071893,16.789915966386555,35,0.00
1071894,15.521739130434783,31,0.00
1071895,5.10377358490566,13,0.00
1071896,33.77049180327869,67,0.01
1071897,56.39344262295082,91,0.01
1071898,18.5327868852459,38,0.00
1071899,16.327868852459016,30,0.00
1071900,6.8347107438016526,18,0.00
1071901,22.42622950819672,43,0.00
1071902,20.92622950819672,39,0.00
1071903,54.92622950819672,91,0.01
1071904,18.058333333333334,37,0.00
1071905,21.614754098360656,44,0.00
1071906,7.682242990654205,19,0.00
1071907,6.627272727272727,15,0.00
1071908,15.368852459016393,27,0.00
1071909,65.32786885245902,112,0.01
1071910,49.26229508196721,89,0.01
1071911,35.0,66,0.01
1071912,2.4358974358974357,8,0.00
1071913,1.5714285714285714,4,0.00
1071914,1.2105263157894737,4,0.00
1071915,1.0517241379310345,2,0.00
1071916,1.452054794520548,4,0.00
1071917,16.188524590163933,33,0.00
1071918,18.950819672131146,35,0.00
1071919,20.15573770491803,39,0.00
1071920,14.78688524590164,31,0.00
1071921,32.83606557377049,57,0.01
1071922,18.76271186440678,37,0.00
1071923,16.639344262295083,35,0.00
1071924,21.83606557377049,41,0.00
1071925,3.089108910891089,9,0.00
1071926,18.442622950819672,37,0.00
1071927,42.5,74,0.01
1071928,6.873949579831932,15,0.00
1071929,9.220338983050848,23,0.00
1071930,2.6557377049180326,5,0.00
1071931,8.816666666666666,19,0.00
1071932,1.1956521739130435,3,0.00
1071933,1.5537190082644627,5,0.00
1071934,1.6271186440677967,4,0.00
1071935,4.352459016393443,10,0.00
1071936,5.573770491803279,13,0.00
1071937,4.262295081967213,10,0.00
1071938,3.53781512605042,8,0.00
1071939,13.467213114754099,30,0.00
1071940,9.140495867768594,19,0.00
1071941,9.401639344262295,19,0.00
1071942,5.459016393442623,12,0.00
1071943,2.869565217391304,8,0.00
1071944,4.396694214876033,9,0.00
1071945,3.617391304347826,9,0.00
1071946,9.704918032786885,19,0.00
1071947,4.099173553719008,9,0.00
1071948,2.4403669724770642,6,0.00
1071949,1.8631578947368421,5,0.00
1071950,11.278688524590164,21,0.00
1071951,8.540983606557377,16,0.00
1071952,2.8852459016393444,6,0.00
1071953,2.8524590163934427,7,0.00
1071954,1.826086956521739,5,0.00
1071955,3.276190476190476,9,0.00
1071956,1.7014925373134329,5,0.00
1071957,1.7634408602150538,4,0.00
1071958,1.25,3,0.00
1071959,1.6116504854368932,4,0.00
1071960,7.433628318584071,18,0.00
1071961,2.5416666666666665,7,0.00
1071962,1.8533333333333333,5,0.00
1071963,1.7717391304347827,5,0.00
1071964,15.524590163934427,35,0.00
1071965,3.7033898305084745,10,0.00
1071966,3.752136752136752,9,0.00
1071968,2.6792452830188678,9,0.00
1071973,15.524590163934427,27,0.00
1071977,17.008196721311474,29,0.00
1071978,15.540983606557377,30,0.00
1071979,15.51639344262295,29,0.00
1071980,2.223404255319149,8,0.00
1071981,4.407079646017699,9,0.00
1071982,1.0,1,0.00
1071983,2.3058823529411763,7,0.00
1071984,1.3,2,0.00
1071985,2.8018018018018016,7,0.00
1071986,1.206896551724138,3,0.00
1071987,1.0,1,0.00
1071988,22.221311475409838,49,0.00
1071989,1.1428571428571428,2,0.00
1071990,20.672131147540984,43,0.00
1071991,26.15573770491803,46,0.01
1071992,1.1666666666666667,2,0.00
1071993,1.5352112676056338,4,0.00
1071994,1.7391304347826086,4,0.00
1071995,4.466666666666667,10,0.00
1071996,11.434426229508198,24,0.00
1071997,1.4406779661016949,4,0.00
1071998,1.5909090909090908,5,0.00
1071999,1.588235294117647,5,0.00
1072000,9.98360655737705,18,0.00
1072001,1.434782608695652,5,0.00
1072002,10.28688524590164,18,0.00
1072003,2.2941176470588234,8,0.00
1072004,1.7530864197530864,5,0.00
1072005,2.257425742574257,8,0.00
1072006,1.523076923076923,4,0.00
1072007,4.666666666666667,13,0.00
1072009,6.516666666666667,16,0.00
1072012,2.0736842105263156,5,0.00
1072016,1.59375,4,0.00
1072019,2.1818181818181817,7,0.00
1072020,1.8275862068965518,5,0.00
1072021,1.8297872340425532,6,0.00
1072022,2.018348623853211,6,0.00
1072023,1.9761904761904763,5,0.00
1072024,1.0888888888888888,2,0.00
1072025,20.60655737704918,45,0.00
1072026,1.4565217391304348,5,0.00
1072027,1.2597402597402598,3,0.00
1072028,3.3963963963963963,9,0.00
1072029,3.0097087378640777,7,0.00
1072030,2.1584158415841586,6,0.00
1072031,1.9484536082474226,5,0.00
1072034,15.975409836065573,31,0.00
1072035,12.50413223140496,24,0.00
1072036,1.2,2,0.00
1072037,1.1428571428571428,2,0.00
1072038,1.0,1,0.00
1072039,1.0,1,0.00
1072040,1.0,1,0.00
1072041,1.1785714285714286,2,0.00
1072042,1.2592592592592593,3,0.00
1072043,8.546218487394958,17,0.00
1072044,9.672131147540984,19,0.00
1072045,9.71900826446281,22,0.00
1072055,12.067226890756302,23,0.00
1072056,12.950819672131148,26,0.00
1072057,32.549180327868854,58,0.01
1072058,19.03305785123967,39,0.00
1072060,10.680327868852459,22,0.00
1072063,9.491803278688524,18,0.00
1072064,8.057377049180328,16,0.00
1072065,60.40163934426229,95,0.01
1072066,42.99180327868852,72,0.01
1072067,2.05,6,0.00
1072068,1.75,6,0.00
1072069,8.959016393442623,19,0.00
1072070,8.524590163934427,17,0.00
1072071,38.90983606557377,76,0.01
1072072,2.1578947368421053,6,0.00
1072073,2.010989010989011,6,0.00
1072074,2.0104166666666665,8,0.00
1072075,5.794871794871795,14,0.00
1072076,4.680672268907563,11,0.00
1072077,23.68595041322314,43,0.00
1072078,1.4444444444444444,4,0.00
1072079,1.3095238095238095,3,0.00
1072080,21.385245901639344,38,0.00
1072081,21.016393442622952,40,0.00
1072082,3.4347826086956523,11,0.00
1072083,20.34426229508197,36,0.00
1072084,2.676190476190476,7,0.00
1072085,2.0246913580246915,5,0.00
1072090,28.024590163934427,42,0.01
1072094,40.278688524590166,65,0.01
1072095,3.0892857142857144,8,0.00
1072096,4.107438016528926,11,0.00
1072097,1.855263157894737,6,0.00
1072098,4.258620689655173,11,0.00
1072099,1.5396825396825398,4,0.00
1072100,1.2857142857142858,3,0.00
1072101,2.8771929824561404,7,0.00
1072102,3.56140350877193,7,0.00
1072103,2.5043478260869567,9,0.00
1072104,2.0,5,0.00
1072105,1.6823529411764706,5,0.00
1072106,1.796116504854369,5,0.00
1072107,3.403361344537815,9,0.00
1072108,20.34426229508197,36,0.00
1072109,3.2018348623853212,9,0.00
1072110,1.4565217391304348,5,0.00
1072111,1.6320754716981132,4,0.00
1072112,3.7387387387387387,7,0.00
1072113,4.068965517241379,10,0.00
1072114,1.4827586206896552,5,0.00
1072115,12.147540983606557,21,0.00
1072116,3.4018691588785046,8,0.00
1072117,20.0,34,0.00
1072118,3.5491803278688523,7,0.00
1072119,2.4313725490196076,6,0.00
1072120,3.0901639344262297,7,0.00
1072121,2.769230769230769,7,0.00
1072122,1.3934426229508197,3,0.00
1072123,2.067415730337079,7,0.00
1072124,2.3043478260869565,6,0.00
1072125,5.286885245901639,9,0.00
1072126,1.1375,2,0.00
1072127,1.456140350877193,4,0.00
1072128,2.8761061946902653,7,0.00
1072129,1.1896551724137931,3,0.00
1072130,6.434426229508197,14,0.00
1072131,1.3666666666666667,3,0.00
1072132,4.188524590163935,10,0.00
1072133,3.2241379310344827,12,0.00
1072134,2.0841121495327104,6,0.00
1072135,1.0476190476190477,2,0.00
1072136,2.0,6,0.00
1072137,2.3513513513513513,7,0.00
1072138,1.0625,2,0.00
1072139,1.0,1,0.00
1072140,6.155737704918033,18,0.00
1072141,2.7570093457943927,9,0.00
1072142,2.9913793103448274,11,0.00
1072143,1.2291666666666667,3,0.00
1072144,1.0,1,0.00
1072145,1.253968253968254,3,0.00
1072146,1.9017857142857142,5,0.00
1072147,2.0208333333333335,6,0.00
1072148,1.56,5,0.00
1072149,1.1818181818181819,3,0.00
1072150,4.442622950819672,9,0.00
1072151,2.6372549019607843,6,0.00
1072152,1.1,2,0.00
1072153,2.6016949152542375,9,0.00
1072154,3.15929203539823,9,0.00
1072155,1.0,1,0.00
1072156,1.1515151515151516,3,0.00
1072157,1.2258064516129032,2,0.00
1072158,1.2352941176470589,3,0.00
1072159,2.591666666666667,6,0.00
1072160,1.1923076923076923,3,0.00
1072161,1.0,1,0.00
1072162,38.07377049180328,68,0.01
1072163,35.16393442622951,60,0.01
1072164,20.327868852459016,43,0.00
1072165,3.869565217391304,11,0.00
1072166,15.485981308411215,25,0.00
1072167,39.721311475409834,74,0.01
1072168,2.8125,7,0.00
1072169,3.5157894736842104,10,0.00
1072170,2.458823529411765,6,0.00
1072171,12.357798165137615,20,0.00
1072172,11.319672131147541,23,0.00
1072173,2.4186046511627906,5,0.00
1072174,5.65,15,0.00
1072175,2.5876288659793816,8,0.00
1072176,7.74,22,0.00
1072177,2.056338028169014,7,0.00
1072178,6.220338983050848,19,0.00
1072179,4.153153153153153,13,0.00
1072180,2.125,7,0.00
1072181,22.049180327868854,48,0.00
1072182,34.278688524590166,67,0.01
1072183,6.8655462184873945,16,0.00
1072184,11.065573770491802,22,0.00
1072185,7.651376146788991,17,0.00
1072186,9.166666666666666,22,0.00
1072187,5.177083333333333,13,0.00
1072188,5.942857142857143,20,0.00
1072189,1.65,4,0.00
1072190,4.930693069306931,16,0.00
1072191,3.2111111111111112,9,0.00
1072192,4.319587628865979,14,0.00
1072193,11.410714285714286,23,0.00
1072194,10.80327868852459,34,0.00
1072198,9.98165137614679,32,0.00
1072202,2.0843373493975905,5,0.00
1072203,1.6103896103896105,3,0.00
1072204,1.9880952380952381,5,0.00
1072205,1.547945205479452,5,0.00
1072206,1.1363636363636365,2,0.00
1072207,8.892857142857142,21,0.00
1072208,1.0,1,0.00
1072209,6.153846153846154,15,0.00
1072210,1.0,1,0.00
1072211,5.631147540983607,15,0.00
1072212,3.447619047619048,12,0.00
1072213,1.5172413793103448,5,0.00
1072214,24.057377049180328,45,0.01
1072215,1.1538461538461537,2,0.00
1072216,1.0,1,0.00
1072217,1.0,1,0.00
1072218,1.0,1,0.00
1072219,35.75409836065574,67,0.01
1072220,12.28688524590164,33,0.00
1072221,10.549180327868852,30,0.00
1072222,11.631147540983607,28,0.00
1072223,11.426229508196721,30,0.00
1072224,1.2959183673469388,3,0.00
1072225,4.073770491803279,8,0.00
1072226,4.743589743589744,13,0.00
1072227,1.3013698630136987,4,0.00
1072228,2.950980392156863,8,0.00
1072229,2.1363636363636362,7,0.00
1072230,3.106382978723404,10,0.00
1072232,1.72,6,0.00
1072233,3.942622950819672,9,0.00
1072234,2.1515151515151514,7,0.00
1072235,2.1826923076923075,8,0.00
1072236,54.42622950819672,104,0.01
1072237,33.877049180327866,72,0.01
1072238,2.8035714285714284,7,0.00
1072239,1.186046511627907,3,0.00
1072240,1.609375,4,0.00
1072242,1.6216216216216217,4,0.00
1072243,1.3409090909090908,3,0.00
1072244,1.5175438596491229,4,0.00
1072245,2.8181818181818183,8,0.00
1072246,4.833333333333333,21,0.00
1072247,7.578512396694215,29,0.00
1072249,6.8347107438016526,17,0.00
1072250,1.2,3,0.00
1072251,1.1666666666666667,2,0.00
1072252,1.393939393939394,4,0.00
1072253,1.9375,5,0.00
1072254,1.8111111111111111,6,0.00
1072255,5.286885245901639,11,0.00
1072258,42.27049180327869,80,0.01
1072259,1.3333333333333333,3,0.00
1072260,2.1944444444444446,4,0.00
1072261,2.1559633027522938,6,0.00
1072262,3.098360655737705,7,0.00
1072263,45.557377049180324,83,0.01
1072264,32.35245901639344,62,0.01
1072265,3.6638655462184873,11,0.00
1072266,4.017241379310345,11,0.00
1072267,7.0754716981132075,23,0.00
1072268,7.358333333333333,17,0.00
1072269,8.040983606557377,19,0.00
1072270,12.540983606557377,63,0.00
1072271,1.9494949494949494,6,0.00
1072272,1.4861111111111112,4,0.00
1072273,5.622950819672131,13,0.00
1072274,4.10655737704918,9,0.00
1072275,1.876543209876543,5,0.00
1072276,1.5593220338983051,4,0.00
1072277,2.514018691588785,7,0.00
1072278,3.412280701754386,9,0.00
1072279,5.352459016393443,11,0.00
1072280,1.0,1,0.00
1072281,1.1,2,0.00
1072282,1.1666666666666667,2,0.00
1072283,4.042016806722689,8,0.00
1072284,2.68,7,0.00
1072285,1.0625,2,0.00
1072286,2.7757009345794392,9,0.00
1072287,1.3833333333333333,3,0.00
1072288,1.1111111111111112,2,0.00
1072289,4.076271186440678,10,0.00
1072290,1.0769230769230769,2,0.00
1072292,3.764044943820225,10,0.00
1072298,1.7191011235955056,6,0.00
1072299,1.6388888888888888,5,0.00
1072300,2.4719101123595504,7,0.00
1072301,2.8131868131868134,8,0.00
1072302,1.6818181818181819,4,0.00
1072303,1.6666666666666667,6,0.00
1072304,3.7222222222222223,10,0.00
1072306,62.59836065573771,116,0.01
1072307,36.5,76,0.01
1072308,45.51639344262295,85,0.01
1072309,37.877049180327866,77,0.01
1072310,1.0,1,0.00
1072311,1.21875,3,0.00
1072312,1.1666666666666667,2,0.00
1072313,1.0,1,0.00
1072314,1.3150684931506849,4,0.00
1072315,1.6103896103896105,4,0.00
1072316,1.7906976744186047,5,0.00
1072317,1.6951219512195121,6,0.00
1072318,28.672131147540984,51,0.01
1072319,3.292452830188679,11,0.00
1072320,40.24590163934426,70,0.01
1072321,42.41803278688525,68,0.01
1072322,1.16,3,0.00
1072323,3.047169811320755,8,0.00
1072324,1.35,3,0.00
1072325,42.36065573770492,72,0.01
1072326,44.81967213114754,73,0.01
1072327,1.0,1,0.00
1072328,1.5504587155963303,6,0.00
1072329,1.3125,4,0.00
1072330,25.125,43,0.01
1072331,1.6515151515151516,6,0.00
1072332,3.907563025210084,18,0.00
1072333,7.948275862068965,27,0.00
1072334,19.737704918032787,44,0.00
1072335,8.942307692307692,18,0.00
1072336,2.5702479338842976,6,0.00
1072337,1.4705882352941178,4,0.00
1072338,70.04918032786885,117,0.01
1072339,1.2708333333333333,3,0.00
1072340,41.83606557377049,60,0.01
1072341,25.016393442622952,46,0.01
1072342,3.8086956521739133,14,0.00
1072343,13.852459016393443,26,0.00
1072344,6.926229508196721,39,0.00
1072345,1.6056338028169015,6,0.00
1072346,1.0588235294117647,2,0.00
1072347,9.158878504672897,18,0.00
1072348,63.950819672131146,99,0.01
1072349,4.41747572815534,9,0.00
1072350,5.289256198347108,12,0.00
1072351,7.07563025210084,15,0.00
1072353,1.1,2,0.00
1072354,2.1923076923076925,6,0.00
1072355,3.306122448979592,8,0.00
1072356,2.35,8,0.00
1072357,10.221311475409836,23,0.00
1072358,78.13934426229508,128,0.02
1072359,2.142857142857143,6,0.00
1072360,2.836734693877551,10,0.00
1072361,13.03305785123967,28,0.00
1072362,12.84297520661157,28,0.00
1072363,14.958677685950413,31,0.00
1072364,1.2,4,0.00
1072365,2.6770833333333335,7,0.00
1072366,1.8024691358024691,6,0.00
1072367,5.254237288135593,15,0.00
1072368,77.72131147540983,123,0.02
1072369,1.2765957446808511,3,0.00
1072370,1.4285714285714286,4,0.00
1072371,2.0388349514563107,9,0.00
1072372,1.0952380952380953,3,0.00
1072373,2.4343434343434343,8,0.00
1072374,1.2666666666666666,3,0.00
1072375,1.875,5,0.00
1072376,1.446808510638298,4,0.00
1072377,1.1904761904761905,3,0.00
1072378,1.48,4,0.00
1072379,1.5588235294117647,5,0.00
1072380,2.7767857142857144,7,0.00
1072381,1.0,1,0.00
1072382,1.434782608695652,5,0.00
1072383,3.0252100840336134,7,0.00
1072384,37.63934426229508,62,0.01
1072385,8.233333333333333,19,0.00
1072386,103.13934426229508,162,0.02
1072387,1.8461538461538463,5,0.00
1072388,4.844036697247707,13,0.00
1072389,1.676056338028169,5,0.00
1072390,1.4130434782608696,6,0.00
1072391,1.5510204081632653,4,0.00
1072392,1.5348837209302326,6,0.00
1072393,1.1153846153846154,2,0.00
1072394,3.4054054054054053,8,0.00
1072395,2.923076923076923,7,0.00
1072396,8.680327868852459,17,0.00
1072397,8.532786885245901,19,0.00
1072398,5.661016949152542,13,0.00
1072399,13.783333333333333,28,0.00
1072400,41.48360655737705,68,0.01
1072401,5.373913043478261,13,0.00
1072402,8.333333333333334,19,0.00
1072403,11.347457627118644,23,0.00
1072404,10.758333333333333,22,0.00
1072407,5.1875,13,0.00
1072408,1.2352941176470589,2,0.00
1072409,5.701754385964913,14,0.00
1072410,6.026315789473684,13,0.00
1072411,2.4146341463414633,8,0.00
1072412,2.730769230769231,10,0.00
1072413,4.760683760683761,10,0.00
1072414,7.204918032786885,19,0.00
1072415,5.836065573770492,14,0.00
1072416,1.1851851851851851,3,0.00
1072417,1.3829787234042554,7,0.00
1072418,2.0638297872340425,6,0.00
1072419,2.8157894736842106,13,0.00
1072420,4.155737704918033,8,0.00
1072421,4.6,14,0.00
1072422,3.009009009009009,10,0.00
1072423,2.3398058252427183,8,0.00
1072424,10.737704918032787,21,0.00
1072425,11.983471074380166,25,0.00
1072426,1.87,5,0.00
1072427,4.305785123966942,9,0.00
1072428,6.106194690265487,17,0.00
1072429,1.971698113207547,5,0.00
1072430,22.270491803278688,42,0.00
1072431,1.7157894736842105,5,0.00
1072432,25.352459016393443,41,0.01
1072433,3.262295081967213,7,0.00
1072434,1.525,5,0.00
1072435,17.34426229508197,32,0.00
1072436,1.6388888888888888,5,0.00
1072437,2.560747663551402,8,0.00
1072438,5.0,15,0.00
1072439,1.554054054054054,6,0.00
1072440,11.672131147540984,25,0.00
1072441,3.8524590163934427,10,0.00
1072442,2.0789473684210527,7,0.00
1072443,12.69672131147541,28,0.00
1072444,10.125,21,0.00
1072445,4.80327868852459,13,0.00
1072446,2.4188034188034186,9,0.00
1072447,3.3451327433628317,9,0.00
1072448,1.2903225806451613,3,0.00
1072449,1.5964912280701755,4,0.00
1072450,5.155737704918033,12,0.00
1072451,1.255813953488372,3,0.00
1072452,1.206896551724138,2,0.00
1072453,1.6595744680851063,3,0.00
1072454,6.172131147540983,14,0.00
1072455,1.2982456140350878,3,0.00
1072456,2.4,8,0.00
1072457,12.237704918032787,23,0.00
1072458,1.75,6,0.00
1072459,2.576923076923077,7,0.00
1072460,3.485981308411215,9,0.00
1072462,5.166666666666667,13,0.00
1072463,1.5192307692307692,4,0.00
1072465,8.082644628099173,17,0.00
1072466,2.467889908256881,8,0.00
1072467,25.139344262295083,41,0.01
1072468,3.2072072072072073,7,0.00
1072469,5.61344537815126,12,0.00
1072470,1.0555555555555556,2,0.00
1072473,2.737704918032787,8,0.00
1072474,7.868852459016393,16,0.00
1072475,8.680327868852459,17,0.00
1072476,2.9827586206896552,9,0.00
1072477,3.5041322314049586,9,0.00
1072478,1.9642857142857142,5,0.00
1072479,3.0245901639344264,6,0.00
1072481,32.59836065573771,50,0.01
1072482,1.4875,5,0.00
1072483,1.991304347826087,5,0.00
1072484,2.487603305785124,8,0.00
1072485,1.2903225806451613,5,0.00
1072486,6.008474576271187,14,0.00
1072487,4.049180327868853,13,0.00
1072488,11.327868852459016,23,0.00
1072489,2.23,7,0.00
1072490,1.2727272727272727,2,0.00
1072492,32.25409836065574,49,0.01
1072493,22.221311475409838,40,0.00
1072496,20.811475409836067,36,0.00
1072498,1.0,1,0.00
1072499,1.9545454545454546,5,0.00
1072500,5.466666666666667,12,0.00
1072501,3.2704918032786887,12,0.00
1072502,4.524590163934426,13,0.00
1072503,8.198347107438016,15,0.00
1072504,3.5779816513761467,11,0.00
1072505,5.469565217391304,13,0.00
1072506,8.491803278688524,16,0.00
1072507,1.7590361445783131,6,0.00
1072508,7.327868852459017,16,0.00
1072509,1.4285714285714286,3,0.00
1072512,9.131147540983607,19,0.00
1072513,5.050420168067227,12,0.00
1072514,10.826446280991735,25,0.00
1072515,2.371900826446281,7,0.00
1072516,2.1186440677966103,4,0.00
1072517,3.8360655737704916,12,0.00
1072518,9.778688524590164,20,0.00
1072519,20.647540983606557,38,0.00
1072520,4.592592592592593,11,0.00
1072521,3.0901639344262297,7,0.00
1072522,4.69672131147541,12,0.00
1072523,1.9195402298850575,7,0.00
1072524,2.0357142857142856,8,0.00
1072525,4.762295081967213,10,0.00
1072526,1.8876404494382022,6,0.00
1072527,1.9557522123893805,6,0.00
1072528,1.2173913043478262,3,0.00
1072529,2.769230769230769,8,0.00
1072530,5.243697478991597,15,0.00
1072531,2.515151515151515,7,0.00
1072532,10.603305785123966,21,0.00
1072533,1.9454545454545455,6,0.00
1072534,2.764705882352941,9,0.00
1072535,15.147540983606557,30,0.00
1072536,22.868852459016395,43,0.00
1072537,1.9523809523809523,7,0.00
1072538,5.959016393442623,14,0.00
1072539,2.656862745098039,9,0.00
1072540,1.2083333333333333,2,0.00
1072541,2.710280373831776,9,0.00
1072542,17.672131147540984,32,0.00
1072543,17.34426229508197,33,0.00
1072544,1.936842105263158,6,0.00
1072545,2.889908256880734,12,0.00
1072546,6.702479338842975,15,0.00
1072547,1.4186046511627908,3,0.00
1072548,3.4508196721311477,9,0.00
1072549,5.1441441441441444,15,0.00
1072550,22.860655737704917,42,0.00
1072551,25.295081967213115,44,0.01
1072552,17.959016393442624,34,0.00
1072553,19.385245901639344,40,0.00
1072554,40.50819672131148,71,0.01
1072555,7.697478991596639,17,0.00
1072556,6.588235294117647,18,0.00
1072557,2.9747899159663866,8,0.00
1072558,4.6,12,0.00
1072559,16.28688524590164,28,0.00
1072560,18.60655737704918,36,0.00
1072561,17.647540983606557,34,0.00
1072562,3.810810810810811,9,0.00
1072563,4.404958677685951,10,0.00
1072564,5.396551724137931,15,0.00
1072565,8.008196721311476,15,0.00
1072566,4.293103448275862,11,0.00
1072567,9.51639344262295,18,0.00
1072568,3.9622641509433962,10,0.00
1072569,4.19672131147541,11,0.00
1072570,2.282828282828283,7,0.00
1072571,5.491525423728813,14,0.00
1072572,2.7358490566037736,10,0.00
1072573,4.278688524590164,14,0.00
1072574,3.0588235294117645,8,0.00
1072575,1.9210526315789473,6,0.00
1072576,4.190082644628099,11,0.00
1072577,2.6288659793814433,9,0.00
1072578,4.008620689655173,8,0.00
1072579,5.926229508196721,15,0.00
1072580,1.9767441860465116,8,0.00
1072581,6.264957264957265,13,0.00
1072582,15.12295081967213,28,0.00
1072583,20.165289256198346,35,0.00
1072584,4.947826086956522,16,0.00
1072585,15.475,28,0.00
1072586,25.795081967213115,49,0.01
1072587,11.198347107438016,26,0.00
1072588,7.795081967213115,16,0.00
1072589,6.8429752066115705,16,0.00
1072591,21.024590163934427,51,0.00
1072592,9.025,20,0.00
1072593,2.689655172413793,10,0.00
1072594,27.737704918032787,53,0.01
1072595,3.650943396226415,9,0.00
1072596,2.572649572649573,6,0.00
1072597,5.771186440677966,14,0.00
1072598,7.726495726495727,15,0.00
1072599,7.4,14,0.00
1072600,4.908256880733945,13,0.00
1072601,1.81,5,0.00
1072602,5.39344262295082,13,0.00
1072603,4.173913043478261,11,0.00
1072604,3.441666666666667,9,0.00
1072605,1.6979166666666667,5,0.00
1072606,7.057377049180328,15,0.00
1072607,3.1272727272727274,8,0.00
1072608,2.5283018867924527,7,0.00
1072609,11.221311475409836,27,0.00
1072610,1.3278688524590163,2,0.00
1072611,2.963636363636364,7,0.00
1072612,3.2,9,0.00
1072613,4.516393442622951,12,0.00
1072614,11.30327868852459,25,0.00
1072615,15.950819672131148,33,0.00
1072616,2.4591836734693877,6,0.00
1072617,2.3728813559322033,7,0.00
1072618,5.293103448275862,12,0.00
1072619,8.649572649572649,17,0.00
1072620,2.1559633027522938,7,0.00
1072621,3.56198347107438,8,0.00
1072622,2.9065420560747666,10,0.00
1072623,2.389473684210526,11,0.00
1072624,4.786324786324786,15,0.00
1072625,5.7272727272727275,18,0.00
1072626,22.84426229508197,45,0.00
1072627,19.688524590163933,37,0.00
1072628,8.631578947368421,23,0.00
1072629,2.97196261682243,8,0.00
1072630,6.232142857142857,14,0.00
1072631,18.33606557377049,37,0.00
1072632,10.044247787610619,23,0.00
1072633,9.099173553719009,20,0.00
1072634,11.225,25,0.00
1072635,98.00819672131148,167,0.02
1072636,105.24590163934427,177,0.02
1072637,71.6639344262295,127,0.01
1072638,9.80327868852459,24,0.00
1072639,15.614754098360656,33,0.00
