LINK_ID,AVG_DAILY_TOTAL_COUNT,MAX_DAILY_TRAFFIC,PERCENTILE
1013699,28.262295081967213,49,0.01
1013700,6.0588235294117645,14,0.00
1013701,9.958677685950413,22,0.00
1013702,36.385245901639344,64,0.01
1013703,58.86065573770492,106,0.01
1013704,46.01639344262295,75,0.01
1013705,25.5,44,0.01
1013706,9.778688524590164,20,0.00
1013707,24.0327868852459,45,0.01
1013708,17.459016393442624,31,0.00
1013709,11.10655737704918,24,0.00
1013710,26.729508196721312,48,0.01
1013711,13.355371900826446,27,0.00
1013712,16.516393442622952,34,0.00
1013721,2.2555555555555555,5,0.00
1013722,7.578512396694215,17,0.00
1013723,155.71311475409837,227,0.03
1013724,114.14754098360656,159,0.02
1013725,142.65573770491804,201,0.03
1013726,20.098360655737704,37,0.00
1013727,32.22950819672131,54,0.01
1013728,57.278688524590166,100,0.01
1013729,37.71311475409836,64,0.01
1013730,59.74590163934426,101,0.01
1013731,7.201754385964913,21,0.00
1013732,18.59016393442623,33,0.00
1013733,377.4672131147541,549,0.08
1013734,201.75409836065575,302,0.04
1013735,436.7049180327869,615,0.09
1013736,457.24590163934425,636,0.10
1013737,222.97540983606558,393,0.05
1013738,62.532786885245905,104,0.01
1013739,114.06557377049181,181,0.02
1013740,271.4344262295082,460,0.06
1013741,249.7377049180328,432,0.05
1013742,50.69672131147541,86,0.01
1013744,43.31967213114754,75,0.01
1013745,12.116666666666667,28,0.00
1013746,24.768595041322314,50,0.01
1013747,27.68032786885246,48,0.01
1013748,103.54918032786885,173,0.02
1013749,27.83606557377049,54,0.01
1013750,213.2377049180328,355,0.04
1013753,13.581967213114755,27,0.00
1013754,11.925619834710744,26,0.00
1013755,26.008196721311474,49,0.01
1013756,30.524590163934427,52,0.01
1013757,21.42622950819672,38,0.00
1013758,11.658333333333333,23,0.00
1013759,18.442622950819672,37,0.00
1013760,14.721311475409836,28,0.00
1013761,1.8902439024390243,4,0.00
1013762,12.37190082644628,24,0.00
1013763,33.07377049180328,58,0.01
1013764,34.114754098360656,53,0.01
1013765,21.540983606557376,37,0.00
1013766,202.91803278688525,354,0.04
1013767,11.360655737704919,24,0.00
1013768,12.575,25,0.00
1013769,14.442622950819672,31,0.00
1013771,13.466666666666667,25,0.00
1013772,2.9322033898305087,7,0.00
1013773,7.844262295081967,19,0.00
1013774,19.188524590163933,38,0.00
1013775,12.8,25,0.00
1013776,8.594827586206897,19,0.00
1013777,5.270491803278689,12,0.00
1013778,4.526315789473684,13,0.00
1013779,5.475409836065574,13,0.00
1013780,8.073770491803279,17,0.00
1013781,1.1538461538461537,3,0.00
1013782,5.139344262295082,13,0.00
1013783,15.779661016949152,29,0.00
1013788,8.233333333333333,20,0.00
1013789,18.172131147540984,38,0.00
1013791,13.065573770491802,22,0.00
1013792,14.565573770491802,28,0.00
1013793,32.83606557377049,58,0.01
1013794,68.12295081967213,116,0.01
1013795,26.418032786885245,53,0.01
1013796,43.97540983606557,73,0.01
1013797,35.63934426229508,59,0.01
1013798,1.9230769230769231,5,0.00
1013799,68.37704918032787,111,0.01
1013800,53.22950819672131,87,0.01
1013801,23.475409836065573,44,0.00
1013802,25.352459016393443,41,0.01
1013803,2.8947368421052633,8,0.00
1013804,31.352459016393443,64,0.01
1013805,1.8363636363636364,5,0.00
1013806,99.47540983606558,163,0.02
1013807,23.42622950819672,48,0.00
1013808,22.295081967213115,39,0.00
1013809,28.295081967213115,53,0.01
1013810,1.8714285714285714,6,0.00
1013811,35.795081967213115,58,0.01
1013812,40.40983606557377,69,0.01
1013813,1.4181818181818182,3,0.00
1013814,1.8405797101449275,6,0.00
1013815,1.25,4,0.00
1013816,38.30327868852459,72,0.01
1013817,346.22131147540983,491,0.07
1013818,87.13934426229508,168,0.02
1013819,451.57377049180326,626,0.09
1013820,19.434426229508198,36,0.00
1013821,1.6515151515151516,5,0.00
1013822,503.6885245901639,816,0.11
1013823,1.7215189873417722,6,0.00
1013824,1.0,1,0.00
1013825,3.855769230769231,10,0.00
1013826,1.0,1,0.00
1013827,14.565573770491802,26,0.00
1013828,1.2830188679245282,3,0.00
1013829,1.5507246376811594,4,0.00
1013830,1.1,3,0.00
1013831,3.1346153846153846,8,0.00
1013832,1.0,1,0.00
1013833,16.352459016393443,30,0.00
1013834,26.950819672131146,47,0.01
1013835,1.2,3,0.00
1013836,109.34426229508196,163,0.02
1013837,18.959016393442624,42,0.00
1013838,16.59016393442623,36,0.00
1013839,56.23770491803279,91,0.01
1013840,181.1639344262295,313,0.04
1013841,71.40983606557377,117,0.01
1013842,299.6885245901639,503,0.06
1013843,1.3728813559322033,3,0.00
1013844,161.74590163934425,284,0.03
1013845,1.368421052631579,3,0.00
1013846,1.0909090909090908,2,0.00
1013847,1.037037037037037,2,0.00
1013848,244.35245901639345,422,0.05
1013849,3.009259259259259,8,0.00
1013850,406.38524590163934,626,0.08
1013851,452.5327868852459,687,0.09
1013853,1.0909090909090908,2,0.00
1013854,1.5833333333333333,5,0.00
1013855,1.44,3,0.00
1013856,1.3043478260869565,2,0.00
1013857,17.385245901639344,41,0.00
1013858,1.0,1,0.00
1013859,1.5217391304347827,5,0.00
1013860,1.1111111111111112,2,0.00
1013861,71.38524590163935,117,0.01
1013862,108.00819672131148,183,0.02
1013863,352.0163934426229,487,0.07
1013864,970.2786885245902,1482,0.20
1013865,1.4,3,0.00
1013866,1.1818181818181819,2,0.00
1013867,2.2549019607843137,7,0.00
1013868,1.1612903225806452,2,0.00
1013869,47.60655737704918,86,0.01
1013870,1.0952380952380953,3,0.00
1013871,1.5,4,0.00
1013872,1.6417910447761195,6,0.00
1013873,1.0,1,0.00
1013874,1.0714285714285714,2,0.00
1013875,14.655737704918034,26,0.00
1013876,11.909090909090908,26,0.00
1013877,99.38524590163935,160,0.02
1013878,1.2,3,0.00
1013879,3.190909090909091,9,0.00
1013880,14.603305785123966,30,0.00
1013881,1.1818181818181819,2,0.00
1013882,1.1875,3,0.00
1013883,73.78688524590164,129,0.02
1013884,1.25,2,0.00
1013885,1.0,1,0.00
1013886,5.990909090909091,16,0.00
1013887,30.885245901639344,66,0.01
1013888,17.360655737704917,32,0.00
1013889,14.87704918032787,29,0.00
1013890,14.570247933884298,28,0.00
1013891,7.547008547008547,14,0.00
1013894,40.64754098360656,70,0.01
1013895,36.60655737704918,66,0.01
1013897,28.84426229508197,49,0.01
1013898,34.66393442622951,57,0.01
1013899,38.81967213114754,66,0.01
1013900,62.57377049180328,101,0.01
1013902,29.672131147540984,58,0.01
1013903,15.324786324786325,33,0.00
1013904,1.3877551020408163,4,0.00
1013905,27.78688524590164,48,0.01
1013906,27.172131147540984,48,0.01
1013907,1.0,1,0.00
1013908,26.611570247933884,50,0.01
1013909,10.795081967213115,20,0.00
1013910,64.40983606557377,106,0.01
1013911,80.95901639344262,129,0.02
1013913,125.04098360655738,206,0.03
1013914,57.77049180327869,94,0.01
1013916,19.09917355371901,36,0.00
1013917,28.401639344262296,57,0.01
1013918,32.391666666666666,61,0.01
1013919,49.97540983606557,89,0.01
1013920,28.139344262295083,58,0.01
1013921,1.0625,2,0.00
1013923,39.34426229508197,71,0.01
1013924,17.991803278688526,33,0.00
1013925,11.663934426229508,24,0.00
1013926,12.295081967213115,24,0.00
1013927,18.09016393442623,32,0.00
1013928,9.090909090909092,16,0.00
1013929,45.950819672131146,87,0.01
1013930,42.442622950819676,75,0.01
1013931,25.114754098360656,53,0.01
1013932,67.44262295081967,121,0.01
1013933,46.32786885245902,72,0.01
1013934,8.533333333333333,18,0.00
1013935,29.237704918032787,61,0.01
1013936,1.1818181818181819,3,0.00
1013937,69.91803278688525,116,0.01
1013938,47.18852459016394,86,0.01
1013939,13.524590163934427,26,0.00
1013940,50.90163934426229,88,0.01
1013941,49.16393442622951,77,0.01
1013942,46.885245901639344,86,0.01
1013943,3.2672413793103448,8,0.00
1013944,5.785123966942149,13,0.00
1013945,7.5423728813559325,20,0.00
1013946,162.52459016393442,231,0.03
1013947,9.05,20,0.00
1013948,2.403361344537815,5,0.00
1013949,23.762295081967213,51,0.00
1013950,22.024793388429753,41,0.00
1013951,30.221311475409838,56,0.01
1013952,3.5686274509803924,15,0.00
1013953,113.39344262295081,176,0.02
1013954,2.0,7,0.00
1013955,54.01639344262295,84,0.01
1013956,8.741666666666667,20,0.00
1013957,42.23770491803279,71,0.01
1013958,36.52459016393443,57,0.01
1013959,6.890756302521009,15,0.00
1013960,23.65573770491803,42,0.00
1013961,8.950819672131148,18,0.00
1013962,46.68852459016394,82,0.01
1013963,43.17213114754098,72,0.01
1013964,6.901639344262295,13,0.00
1013965,7.090163934426229,15,0.00
1013966,2.75,6,0.00
1013967,36.5,59,0.01
1013968,58.09016393442623,90,0.01
1013969,945.2459016393443,1439,0.20
1013970,26.598360655737704,53,0.01
1013971,12.69672131147541,28,0.00
1013972,16.223140495867767,42,0.00
1013973,22.057377049180328,44,0.00
1013974,53.58196721311475,90,0.01
1013976,22.729508196721312,45,0.00
1013977,13.931623931623932,25,0.00
1013978,44.99180327868852,85,0.01
1013979,58.19672131147541,97,0.01
1013980,22.311475409836067,44,0.00
1013981,5.282051282051282,12,0.00
1013982,76.68852459016394,147,0.02
1013983,56.90163934426229,84,0.01
1013984,9.380165289256198,19,0.00
1013985,17.983606557377048,33,0.00
1013986,47.57377049180328,81,0.01
1013987,61.704918032786885,103,0.01
1013988,46.877049180327866,79,0.01
1013989,63.63934426229508,98,0.01
1013990,1.4743589743589745,4,0.00
1013991,1.0,1,0.00
1013992,3.0095238095238095,6,0.00
1013993,21.66393442622951,33,0.00
1013994,10.319672131147541,21,0.00
1013995,10.795081967213115,19,0.00
1013996,25.098360655737704,41,0.01
1013997,16.84426229508197,35,0.00
1013998,17.418032786885245,32,0.00
1013999,4.6173913043478265,11,0.00
1014000,3.051282051282051,8,0.00
1014001,3.8333333333333335,9,0.00
1014002,4.765217391304348,12,0.00
1014003,14.222222222222221,29,0.00
1014004,26.229508196721312,47,0.01
1014005,22.139344262295083,40,0.00
1014006,26.39344262295082,44,0.01
1014007,21.278688524590162,40,0.00
1014008,14.90983606557377,32,0.00
1014009,21.0327868852459,37,0.00
1014010,76.78688524590164,115,0.02
1014011,9.762295081967213,20,0.00
1014012,3.958677685950413,9,0.00
1014013,12.933884297520661,27,0.00
1014014,1.4042553191489362,3,0.00
1014015,1.2727272727272727,3,0.00
1014016,25.172131147540984,44,0.01
1014017,6.191666666666666,16,0.00
1014018,29.098360655737704,48,0.01
1014019,11.360655737704919,23,0.00
1014020,6.87603305785124,14,0.00
1014021,9.776859504132231,20,0.00
1014023,16.295081967213115,30,0.00
1014024,27.188524590163933,45,0.01
1014025,1.3333333333333333,4,0.00
1014026,24.39344262295082,46,0.01
1014027,1.3333333333333333,3,0.00
1014029,25.10655737704918,47,0.01
1014030,3.4166666666666665,9,0.00
1014031,13.368852459016393,24,0.00
1014032,2.45,6,0.00
1014033,1.1333333333333333,2,0.00
1014034,1.4558823529411764,4,0.00
1014035,17.262295081967213,35,0.00
1014036,10.631147540983607,21,0.00
1014037,4.366071428571429,11,0.00
1014038,1.7912087912087913,5,0.00
1014039,17.508196721311474,34,0.00
1014040,67.05737704918033,111,0.01
1014041,19.172131147540984,35,0.00
1014042,18.450819672131146,33,0.00
1014043,1.2222222222222223,4,0.00
1014044,8.363636363636363,16,0.00
1014045,6.214876033057851,14,0.00
1014046,20.729508196721312,42,0.00
1014047,18.131147540983605,31,0.00
1014048,39.67213114754098,60,0.01
1014049,17.950819672131146,29,0.00
1014050,11.581967213114755,21,0.00
1014051,187.5327868852459,269,0.04
1014053,197.84426229508196,289,0.04
1014054,120.57377049180327,177,0.03
1014055,12.181818181818182,21,0.00
1014058,9.117647058823529,18,0.00
1014059,6.605042016806722,17,0.00
1014060,2.120879120879121,6,0.00
1014061,10.254098360655737,20,0.00
1014062,1.0769230769230769,2,0.00
1014063,17.852459016393443,35,0.00
1014064,4.47457627118644,9,0.00
1014065,1.0,1,0.00
1014066,1.4634146341463414,5,0.00
1014067,2.955357142857143,13,0.00
1014068,1.5633802816901408,4,0.00
1014069,1.1578947368421053,2,0.00
1014070,1.4375,4,0.00
1014071,18.729508196721312,33,0.00
1014072,1.380952380952381,4,0.00
1014073,1.3137254901960784,2,0.00
1014074,1.0,1,0.00
1014075,1.346938775510204,3,0.00
1014076,1.1891891891891893,2,0.00
1014077,1.588235294117647,4,0.00
1014079,1.0,1,0.00
1014080,23.721311475409838,42,0.00
1014081,1.7922077922077921,5,0.00
1014082,4.052631578947368,11,0.00
1014083,28.0,47,0.01
1014084,21.34426229508197,33,0.00
1014085,22.68032786885246,44,0.00
1014088,24.737704918032787,40,0.01
1014091,186.18852459016392,274,0.04
1014092,119.60655737704919,200,0.03
1014093,5.508620689655173,12,0.00
1014094,22.491803278688526,39,0.00
1014095,25.9672131147541,42,0.01
1014096,42.704918032786885,73,0.01
1014097,12.942622950819672,27,0.00
1014098,17.368852459016395,36,0.00
1014099,40.40983606557377,66,0.01
1014100,28.09016393442623,48,0.01
1014101,12.795081967213115,27,0.00
1014102,23.278688524590162,43,0.00
1014103,10.21311475409836,23,0.00
1014106,34.049180327868854,57,0.01
1014107,19.959016393442624,39,0.00
1014108,34.049180327868854,56,0.01
1014109,9.5,20,0.00
1014110,52.26229508196721,80,0.01
1014111,63.24590163934426,98,0.01
1014114,18.19672131147541,31,0.00
1014115,26.62295081967213,48,0.01
1014118,35.81147540983606,70,0.01
1014119,12.305084745762711,26,0.00
1014120,14.860655737704919,27,0.00
1014121,29.21311475409836,59,0.01
1014122,19.737704918032787,38,0.00
1014123,1.8088235294117647,6,0.00
1014124,17.50413223140496,39,0.00
1014125,10.426229508196721,25,0.00
1014126,34.967213114754095,74,0.01
1014127,66.95901639344262,107,0.01
1014128,2.9903846153846154,9,0.00
1014133,22.991803278688526,40,0.00
1014134,33.24590163934426,63,0.01
1014135,182.9262295081967,274,0.04
1014136,82.6639344262295,130,0.02
1014137,76.31967213114754,128,0.02
1014138,56.368852459016395,93,0.01
1014139,17.84426229508197,31,0.00
1014140,20.270491803278688,43,0.00
1014142,226.87704918032787,317,0.05
1014143,1.5,4,0.00
1014144,226.86065573770492,320,0.05
1014145,4.235294117647059,9,0.00
1014146,51.47540983606557,80,0.01
1014147,21.557377049180328,34,0.00
1014148,3.4583333333333335,9,0.00
1014149,29.483606557377048,48,0.01
1014150,46.48360655737705,78,0.01
1014151,77.05737704918033,120,0.02
1014152,13.30327868852459,26,0.00
1014153,55.26229508196721,91,0.01
1014154,55.92622950819672,98,0.01
1014155,4.593220338983051,10,0.00
1014156,1.2857142857142858,2,0.00
1014157,8.581967213114755,16,0.00
1014158,9.0,17,0.00
1014159,1.744186046511628,6,0.00
1014160,2.462962962962963,6,0.00
1014161,5.262295081967213,10,0.00
1014162,3.6885245901639343,8,0.00
1014163,7.057377049180328,14,0.00
1014164,29.549180327868854,43,0.01
1014165,11.639344262295081,21,0.00
1014166,42.778688524590166,66,0.01
1014167,1.1904761904761905,3,0.00
1014168,36.68032786885246,55,0.01
1014169,36.50819672131148,55,0.01
1014170,5.049180327868853,10,0.00
1014171,17.89344262295082,41,0.00
1014172,19.688524590163933,33,0.00
1014173,44.532786885245905,71,0.01
1014174,19.721311475409838,37,0.00
1014175,24.581967213114755,55,0.01
1014176,27.975409836065573,47,0.01
1014177,34.58196721311475,56,0.01
1014178,37.0,67,0.01
1014179,56.83606557377049,82,0.01
1014180,28.040983606557376,47,0.01
1014181,18.78688524590164,39,0.00
1014182,15.01639344262295,32,0.00
1014183,106.57377049180327,168,0.02
1014184,88.54918032786885,133,0.02
1014185,92.67213114754098,158,0.02
1014186,8.245901639344263,19,0.00
1014187,18.5,42,0.00
1014188,14.729508196721312,26,0.00
1014189,21.66393442622951,38,0.00
1014190,16.065573770491802,33,0.00
1014191,32.49180327868852,59,0.01
1014192,23.434426229508198,45,0.00
1014193,30.18032786885246,53,0.01
1014194,59.78688524590164,97,0.01
1014195,58.65573770491803,100,0.01
1014196,20.491803278688526,40,0.00
1014197,82.14754098360656,126,0.02
1014198,40.14754098360656,68,0.01
1014199,43.02459016393443,74,0.01
1014200,21.040983606557376,39,0.00
1014201,15.561983471074381,27,0.00
1014202,24.811475409836067,40,0.01
1014203,36.18852459016394,63,0.01
1014204,13.836065573770492,28,0.00
1014205,28.885245901639344,53,0.01
1014206,30.147540983606557,49,0.01
1014209,25.762295081967213,43,0.01
1014210,24.62295081967213,42,0.01
1014211,12.07563025210084,25,0.00
1014212,23.28688524590164,37,0.00
1014213,21.827868852459016,42,0.00
1014214,16.34426229508197,32,0.00
1014215,10.40983606557377,19,0.00
1014216,26.123966942148762,46,0.01
1014217,31.429752066115704,57,0.01
1014218,30.239669421487605,53,0.01
1014219,41.959016393442624,69,0.01
1014220,175.6639344262295,258,0.04
1014221,104.08196721311475,155,0.02
1014225,2.0416666666666665,7,0.00
1014226,26.60655737704918,46,0.01
1014227,43.532786885245905,69,0.01
1014228,133.85245901639345,198,0.03
1014229,43.66393442622951,72,0.01
1014230,42.26229508196721,74,0.01
1014231,1.2653061224489797,2,0.00
1014232,37.31967213114754,61,0.01
1014233,129.88524590163934,199,0.03
1014234,42.057377049180324,76,0.01
1014235,129.20491803278688,199,0.03
1014237,2.4242424242424243,6,0.00
1014238,48.77049180327869,79,0.01
1014239,25.07377049180328,43,0.01
1014240,7.233333333333333,25,0.00
1014241,74.11475409836065,117,0.02
1014243,122.37704918032787,174,0.03
1014244,18.114754098360656,30,0.00
1014245,10.532786885245901,23,0.00
1014246,16.57377049180328,31,0.00
1014248,12.795081967213115,25,0.00
1014251,555.516393442623,858,0.12
1014252,18.549180327868854,28,0.00
1014253,1.7397260273972603,5,0.00
1014254,2.3222222222222224,8,0.00
1014255,44.885245901639344,77,0.01
1014256,60.09836065573771,103,0.01
1014257,44.01639344262295,70,0.01
1014259,13.868852459016393,24,0.00
1014261,32.25409836065574,56,0.01
1014262,673.4262295081967,1011,0.14
1014263,25.172131147540984,50,0.01
1014264,80.40983606557377,139,0.02
1014265,88.85245901639344,146,0.02
1014266,30.75409836065574,55,0.01
1014267,704.639344262295,1013,0.15
1014268,675.1475409836065,962,0.14
1014269,35.58196721311475,80,0.01
1014271,48.442622950819676,79,0.01
1014272,10.866666666666667,20,0.00
1014273,9.008196721311476,17,0.00
1014274,24.28688524590164,42,0.01
1014275,14.852459016393443,26,0.00
1014276,18.24590163934426,34,0.00
1014277,18.42622950819672,31,0.00
1014278,30.729508196721312,50,0.01
1014279,15.729508196721312,33,0.00
1014280,22.385245901639344,44,0.00
1014281,19.68032786885246,36,0.00
1014282,1.2083333333333333,2,0.00
1014283,1.5070422535211268,4,0.00
1014284,87.78688524590164,136,0.02
1014285,24.098360655737704,43,0.01
1014286,1.125,2,0.00
1014287,19.516393442622952,36,0.00
1014289,8.090909090909092,15,0.00
1014290,4.851239669421488,10,0.00
1014291,7.8429752066115705,19,0.00
1014292,27.24590163934426,46,0.01
1014293,5.89344262295082,13,0.00
1014294,9.319672131147541,22,0.00
1014295,6.5701754385964914,13,0.00
1014296,8.87704918032787,21,0.00
1014298,1.2,2,0.00
1014299,3.4262295081967213,8,0.00
1014300,28.24590163934426,48,0.01
1014301,1.24,2,0.00
1014302,4.858333333333333,10,0.00
1014303,5.967213114754099,12,0.00
1014304,44.09836065573771,84,0.01
1014305,18.770491803278688,37,0.00
1014306,8.495726495726496,19,0.00
1014307,12.508333333333333,23,0.00
1014308,68.5,112,0.01
1014309,37.90163934426229,75,0.01
1014310,50.967213114754095,91,0.01
1014311,77.64754098360656,124,0.02
1014313,59.25409836065574,93,0.01
1014317,9.475409836065573,19,0.00
1014319,2.7788461538461537,7,0.00
1014320,3.504424778761062,9,0.00
1014322,634.5245901639345,978,0.13
1014324,4.225225225225225,11,0.00
1014328,624.0409836065573,887,0.13
1014329,3.080808080808081,9,0.00
1014330,1.860759493670886,6,0.00
1014331,2.2857142857142856,7,0.00
1014332,2.25,8,0.00
1014333,87.52459016393442,125,0.02
1014336,6.405172413793103,14,0.00
1014338,14.181818181818182,27,0.00
1014339,176.87704918032787,323,0.04
1014340,1.2777777777777777,4,0.00
1014341,86.47540983606558,136,0.02
1014342,77.1639344262295,118,0.02
1014343,83.81147540983606,126,0.02
1014344,74.92622950819673,115,0.02
1014345,697.672131147541,1044,0.15
1014346,28.78688524590164,51,0.01
1014347,76.88524590163935,116,0.02
1014348,89.88524590163935,142,0.02
1014349,1.9764705882352942,5,0.00
1014350,1.9743589743589745,7,0.00
1014351,2.2211538461538463,6,0.00
1014352,367.672131147541,514,0.08
1014353,20.778688524590162,38,0.00
1014354,1.290909090909091,3,0.00
1014355,1.5441176470588236,4,0.00
1014356,721.655737704918,1026,0.15
1014357,61.18032786885246,88,0.01
1014358,14.78688524590164,31,0.00
1014359,1.8617021276595744,6,0.00
1014360,12.918032786885245,29,0.00
1014361,28.614754098360656,50,0.01
1014362,1.6951219512195121,5,0.00
1014363,16.34426229508197,29,0.00
1014364,1.7,5,0.00
1014365,11.795081967213115,26,0.00
1014366,1.236842105263158,3,0.00
1014367,16.139344262295083,31,0.00
1014368,1.1578947368421053,2,0.00
1014369,100.54098360655738,151,0.02
1014370,40.467213114754095,62,0.01
1014371,5.909090909090909,13,0.00
1014372,5.818181818181818,13,0.00
1014373,41.5655737704918,64,0.01
1014374,13.21311475409836,24,0.00
1014375,18.83606557377049,36,0.00
1014376,225.54098360655738,316,0.05
1014378,57.21311475409836,101,0.01
1014379,29.098360655737704,45,0.01
1014380,42.5,68,0.01
1014381,13.614754098360656,27,0.00
1014383,137.3360655737705,202,0.03
1014384,111.49180327868852,161,0.02
1014385,89.0327868852459,130,0.02
1014386,25.925619834710744,46,0.01
1014387,16.12295081967213,30,0.00
1014388,245.19672131147541,347,0.05
1014390,13.87704918032787,24,0.00
1014391,1.2758620689655173,3,0.00
1014392,221.18032786885246,306,0.05
1014394,101.90163934426229,151,0.02
1014395,82.37704918032787,123,0.02
1014396,1.2058823529411764,2,0.00
1014398,162.80327868852459,229,0.03
1014399,165.95081967213116,242,0.03
1014401,17.35,33,0.00
1014402,32.0,54,0.01
1014403,28.512396694214875,46,0.01
1014404,11.73728813559322,23,0.00
1014405,18.131147540983605,31,0.00
1014407,35.59016393442623,57,0.01
1014410,17.098360655737704,34,0.00
1014411,50.24590163934426,81,0.01
1014412,63.31967213114754,100,0.01
1014413,25.450819672131146,43,0.01
1014414,1.9444444444444444,7,0.00
1014415,55.39344262295082,83,0.01
1014416,1.1875,3,0.00
1014417,165.18032786885246,230,0.03
1014418,1.2380952380952381,3,0.00
1014419,1.1794871794871795,2,0.00
1014420,1.1153846153846154,2,0.00
1014422,46.10655737704918,73,0.01
1014423,31.762295081967213,59,0.01
1014424,11.475409836065573,24,0.00
1014425,74.41803278688525,115,0.02
1014426,48.40163934426229,74,0.01
1014427,14.163934426229508,26,0.00
1014428,19.24590163934426,36,0.00
1014429,75.3360655737705,112,0.02
1014430,67.5327868852459,120,0.01
1014431,4.241071428571429,10,0.00
1014432,52.89344262295082,83,0.01
1014433,48.31147540983606,81,0.01
1014434,59.33606557377049,91,0.01
1014435,84.72950819672131,125,0.02
1014436,11.5,31,0.00
1014437,63.80327868852459,104,0.01
1014438,22.295081967213115,40,0.00
1014439,53.868852459016395,86,0.01
1014440,4.43859649122807,9,0.00
1014441,1.1578947368421053,2,0.00
1014442,17.557377049180328,38,0.00
1014443,1.434782608695652,4,0.00
1014444,1.2857142857142858,4,0.00
1014445,1.510204081632653,3,0.00
1014446,1.5285714285714285,4,0.00
1014447,1.1153846153846154,2,0.00
1014448,19.69672131147541,35,0.00
1014449,1.1666666666666667,2,0.00
1014450,51.67213114754098,100,0.01
1014451,22.66393442622951,44,0.00
1014452,1.7792207792207793,4,0.00
1014453,5.966942148760331,13,0.00
1014454,1.1666666666666667,2,0.00
1014455,4.860655737704918,10,0.00
1014456,41.4344262295082,63,0.01
1014457,1.0,1,0.00
1014458,1.670731707317073,5,0.00
1014459,3.1512605042016806,9,0.00
1014460,32.5655737704918,60,0.01
1014461,27.74590163934426,50,0.01
1014464,27.19672131147541,49,0.01
1014465,110.17213114754098,162,0.02
1014466,1.835820895522388,5,0.00
1014467,28.295081967213115,50,0.01
1014468,8.283333333333333,21,0.00
1014469,52.52459016393443,79,0.01
1014470,26.229508196721312,46,0.01
1014471,43.80327868852459,72,0.01
1014472,59.877049180327866,96,0.01
1014473,24.459016393442624,43,0.01
1014474,23.75409836065574,45,0.00
1014475,55.47540983606557,83,0.01
1014476,5.231404958677686,11,0.00
1014477,10.934426229508198,22,0.00
1014478,48.368852459016395,81,0.01
1014479,28.87704918032787,48,0.01
1014480,18.0327868852459,30,0.00
1014481,17.71311475409836,36,0.00
1014482,12.565573770491802,20,0.00
1014483,7.475,19,0.00
1014484,1.3333333333333333,3,0.00
1014485,69.72950819672131,102,0.01
1014486,45.32786885245902,80,0.01
1014487,23.37704918032787,53,0.00
1014488,14.598360655737705,40,0.00
1014489,57.41803278688525,87,0.01
1014491,5.710743801652892,12,0.00
1014492,41.459016393442624,63,0.01
1014493,78.74590163934427,117,0.02
1014494,22.30327868852459,38,0.00
1014495,65.22131147540983,124,0.01
1014496,2.9724770642201834,7,0.00
1014497,15.352459016393443,26,0.00
1014498,18.721311475409838,33,0.00
1014499,14.413223140495868,27,0.00
1014500,59.33606557377049,92,0.01
1014501,31.016393442622952,61,0.01
1014502,22.040983606557376,38,0.00
1014503,35.28688524590164,61,0.01
1014504,56.278688524590166,92,0.01
1014505,1.6282051282051282,5,0.00
1014506,16.92622950819672,31,0.00
1014507,21.237704918032787,36,0.00
1014508,25.868852459016395,46,0.01
1014509,106.90163934426229,169,0.02
1014511,1.2727272727272727,4,0.00
1014513,1.2777777777777777,4,0.00
1014514,1.15625,2,0.00
1014515,1.8319327731092436,6,0.00
1014516,12.663934426229508,25,0.00
1014517,1.0857142857142856,2,0.00
1014518,7.877049180327869,19,0.00
1014519,5.2905982905982905,13,0.00
1014520,10.739495798319327,23,0.00
1014521,7.008771929824562,15,0.00
1014524,12.647540983606557,23,0.00
1014527,112.5,161,0.02
1014528,105.01639344262296,169,0.02
1014529,104.6639344262295,168,0.02
1014530,63.622950819672134,95,0.01
1014531,1.5873015873015872,4,0.00
1014532,23.081967213114755,45,0.00
1014533,1.3888888888888888,3,0.00
1014534,83.77049180327869,132,0.02
1014535,12.148760330578513,26,0.00
1014538,65.25409836065573,114,0.01
1014539,12.729508196721312,25,0.00
1014540,110.31147540983606,167,0.02
1014541,30.40983606557377,55,0.01
1014542,661.344262295082,992,0.14
1014543,616.2540983606557,931,0.13
1014544,41.9344262295082,76,0.01
1014545,650.8524590163935,957,0.14
1014546,83.48360655737704,135,0.02
1014548,364.4016393442623,568,0.08
1014550,382.9836065573771,589,0.08
1014551,125.42622950819673,189,0.03
1014552,274.9754098360656,424,0.06
1014554,334.59016393442624,511,0.07
1014555,15.155737704918034,30,0.00
1014560,210.45901639344262,347,0.04
1014561,271.3196721311475,417,0.06
1014562,141.85245901639345,194,0.03
1014563,136.87704918032787,193,0.03
1014564,115.3360655737705,162,0.02
1014565,113.59836065573771,156,0.02
1014567,32.98360655737705,53,0.01
1014568,52.122950819672134,90,0.01
1014569,26.942622950819672,49,0.01
1014570,85.24590163934427,140,0.02
1014571,66.11475409836065,107,0.01
1014572,17.827868852459016,36,0.00
1014573,65.86065573770492,105,0.01
1014574,48.09836065573771,78,0.01
1014575,49.032786885245905,72,0.01
1014576,46.09836065573771,68,0.01
1014577,218.85245901639345,312,0.05
1014578,23.188524590163933,43,0.00
1014579,72.09016393442623,122,0.02
1014580,9.563025210084033,24,0.00
1014581,63.57377049180328,109,0.01
1014582,23.78688524590164,43,0.00
